Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1750957155.132029,8436,60,1
6,UpdateReservation,1750957155.140495,51,60,1
3,FindOpenSeats,1750957155.140557,9042,60,1
4,NewReservation,1750957155.149626,2573558,60,1
3,FindOpenSeats,1750957155.150838,9620,66,1
4,NewReservation,1750957155.160492,2624392,66,1
2,FindFlights,1750957155.293410,1072106,34,1
3,FindOpenSeats,1750957155.468548,10800,91,1
3,FindOpenSeats,1750957155.479375,9634,91,1
3,FindOpenSeats,1750957155.489036,10631,91,1
6,UpdateReservation,1750957155.499694,50,91,1
3,FindOpenSeats,1750957155.499762,9311,91,1
2,FindFlights,1750957155.509100,859939,91,1
4,NewReservation,1750957155.515078,2275830,37,1
3,FindOpenSeats,1750957155.581338,9863,28,1
5,UpdateCustomer,1750957155.591224,17133,28,1
4,NewReservation,1750957155.607169,2112883,5,1
6,UpdateReservation,1750957155.608386,45,28,1
2,FindFlights,1750957155.608449,873265,28,1
5,UpdateCustomer,1750957155.705173,201088,83,1
4,NewReservation,1750957155.739168,1980187,80,1
6,UpdateReservation,1750957155.810751,58,19,1
3,FindOpenSeats,1750957155.810820,9266,19,1
3,FindOpenSeats,1750957155.820120,10320,19,1
1,DeleteReservation,1750957155.830461,20,19,1
4,NewReservation,1750957155.830492,1888414,19,1
4,NewReservation,1750957155.848375,1876284,99,1
2,FindFlights,1750957155.861272,880067,56,1
1,DeleteReservation,1750957155.869268,19,95,1
2,FindFlights,1750957155.869296,956841,95,1
3,FindOpenSeats,1750957155.906291,66568,83,1
3,FindOpenSeats,1750957155.906574,9224,3,1
3,FindOpenSeats,1750957155.915819,9469,3,1
4,NewReservation,1750957155.925310,1857909,3,1
3,FindOpenSeats,1750957155.934963,9902,76,1
