Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,UpdateReservation,1745346270.133053,39,12,1
4,NewReservation,1745346270.133054,959508,15,1
3,FindOpenSeats,1745346270.133102,6555,3,1
4,NewReservation,1745346270.133106,959205,12,1
6,UpdateReservation,1745346270.133127,9753,0,1
3,FindOpenSeats,1745346270.133256,5157,6,1
6,UpdateReservation,1745346270.133402,9049,18,1
6,UpdateReservation,1745346270.133567,10035,7,1
6,UpdateReservation,1745346270.137305,32,13,1
3,FindOpenSeats,1745346270.137346,5940,13,1
2,FindFlights,1745346270.137881,466046,17,1
3,FindOpenSeats,1745346270.137888,5511,10,1
3,FindOpenSeats,1745346270.138380,5305,14,1
1,DeleteReservation,1745346270.138431,961114,6,1
3,FindOpenSeats,1745346270.139194,5303,1,1
