Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1744833725.610569,2479,2,1
1,ReadRecord,1744833725.610841,2833,6,1
1,ReadRecord,1744833725.612418,3334,10,1
6,ReadModifyWriteRecord,1744833725.613063,94408,2,1
6,ReadModifyWriteRecord,1744833725.613691,94317,6,1
1,ReadRecord,1744833725.615776,3141,10,1
1,ReadRecord,1744833725.616711,3191,9,1
1,ReadRecord,1744833725.616733,3029,19,1
5,DeleteRecord,1744833725.618932,94794,10,1
1,ReadRecord,1744833725.618984,3630,7,1
1,ReadRecord,1744833725.619779,2643,19,1
3,ScanRecord,1744833725.619918,12192,9,1
1,ReadRecord,1744833725.620489,2690,12,1
1,ReadRecord,1744833725.621626,2643,4,1
1,ReadRecord,1744833725.621797,2579,8,1
4,UpdateRecord,1744833725.622273,207324,17,1
1,ReadRecord,1744833725.622366,2832,15,1
6,ReadModifyWriteRecord,1744833725.622441,85567,19,1
1,ReadRecord,1744833725.622629,3000,7,1
3,ScanRecord,1744833725.623197,9385,12,1
1,ReadRecord,1744833725.624285,3076,4,1
1,ReadRecord,1744833725.624393,3126,8,1
3,ScanRecord,1744833725.625214,10968,15,1
6,ReadModifyWriteRecord,1744833725.625646,82499,7,1
2,InsertRecord,1744833725.627378,24601,4,1
1,ReadRecord,1744833725.627535,2567,8,1
1,ReadRecord,1744833725.630116,3233,8,1
3,ScanRecord,1744833725.632134,9652,9,1
1,ReadRecord,1744833725.632598,3057,12,1
1,ReadRecord,1744833725.633365,2797,8,1
1,ReadRecord,1744833725.635670,3015,12,1
4,UpdateRecord,1744833725.636177,15487,8,1
1,ReadRecord,1744833725.636198,2965,15,1
3,ScanRecord,1744833725.638702,8405,12,1
1,ReadRecord,1744833725.639179,3123,15,1
1,ReadRecord,1744833725.641800,3383,9,1
1,ReadRecord,1744833725.642316,3269,15,1
1,ReadRecord,1744833725.645197,2922,9,1
4,UpdateRecord,1744833725.645605,6531,15,1
1,ReadRecord,1744833725.647124,64165,12,1
1,ReadRecord,1744833725.648146,63199,9,1
2,InsertRecord,1744833725.650356,58184,13,1
1,ReadRecord,1744833725.650468,3223,5,1
4,UpdateRecord,1744833725.650761,56889,0,1
1,ReadRecord,1744833725.651401,60046,14,1
1,ReadRecord,1744833725.651680,59709,8,1
4,UpdateRecord,1744833725.652000,56055,4,1
1,ReadRecord,1744833725.652157,3217,15,1
4,UpdateRecord,1744833725.653708,54731,5,1
3,ScanRecord,1744833725.655397,68644,15,1
3,ScanRecord,1744833725.707463,112298,11,1
5,DeleteRecord,1744833725.707495,99890,16,1
4,UpdateRecord,1744833725.707503,3389,2,1
6,ReadModifyWriteRecord,1744833725.707587,5218,18,1
1,ReadRecord,1744833725.707596,3921,1,1
1,ReadRecord,1744833725.707668,3300,0,1
1,ReadRecord,1744833725.708024,100881,19,1
3,ScanRecord,1744833725.708026,116866,6,1
3,ScanRecord,1744833725.708070,107558,4,1
4,UpdateRecord,1744833725.708160,6763,7,1
6,ReadModifyWriteRecord,1744833725.708458,5346,5,1
1,ReadRecord,1744833725.708555,101103,13,1
1,ReadRecord,1744833725.709800,3036,3,1
1,ReadRecord,1744833725.710908,2651,2,1
4,UpdateRecord,1744833725.710986,3330,0,1
1,ReadRecord,1744833725.711306,3038,12,1
1,ReadRecord,1744833725.711361,3170,9,1
1,ReadRecord,1744833725.711405,2851,8,1
5,DeleteRecord,1744833725.711462,3424,14,1
1,ReadRecord,1744833725.711530,2722,1,1
1,ReadRecord,1744833725.712821,3554,18,1
1,ReadRecord,1744833725.712851,3065,3,1
1,ReadRecord,1744833725.713576,95773,2,1
6,ReadModifyWriteRecord,1744833725.713745,194996,10,1
4,UpdateRecord,1744833725.713833,196829,5,1
1,ReadRecord,1744833725.714268,2803,1,1
1,ReadRecord,1744833725.714269,3164,8,1
3,ScanRecord,1744833725.714338,108781,0,1
4,UpdateRecord,1744833725.714363,12031,12,1
1,ReadRecord,1744833725.714548,2824,9,1
1,ReadRecord,1744833725.714920,3207,14,1
1,ReadRecord,1744833725.714940,3551,7,1
6,ReadModifyWriteRecord,1744833725.715931,12538,3,1
1,ReadRecord,1744833725.716392,2574,18,1
1,ReadRecord,1744833725.717096,2598,1,1
1,ReadRecord,1744833725.717387,94100,9,1
5,DeleteRecord,1744833725.717450,9152,8,1
6,ReadModifyWriteRecord,1744833725.718152,11243,14,1
4,UpdateRecord,1744833725.718504,7880,7,1
1,ReadRecord,1744833725.718981,2600,18,1
3,ScanRecord,1744833725.719716,99767,1,1
6,ReadModifyWriteRecord,1744833725.721609,7598,18,1
1,ReadRecord,1744833725.724064,3514,15,1
5,DeleteRecord,1744833725.726408,186321,7,1
4,UpdateRecord,1744833725.726415,2812,12,1
1,ReadRecord,1744833725.726616,2996,8,1
5,DeleteRecord,1744833725.727596,3134,15,1
1,ReadRecord,1744833725.728492,4116,3,1
4,UpdateRecord,1744833725.729233,3421,18,1
5,DeleteRecord,1744833725.729252,3368,12,1
1,ReadRecord,1744833725.729411,3326,14,1
1,ReadRecord,1744833725.729628,81990,8,1
3,ScanRecord,1744833725.730760,91215,15,1
1,ReadRecord,1744833725.732627,3314,3,1
1,ReadRecord,1744833725.732636,3314,12,1
1,ReadRecord,1744833725.732669,3064,18,1
3,ScanRecord,1744833725.732757,88514,14,1
1,ReadRecord,1744833725.735750,2997,18,1
1,ReadRecord,1744833725.735967,3551,3,1
