Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1750889824.387908,23847,86,1
6,ReadModifyWriteRecord,1750889824.388322,106245,55,1
1,ReadRecord,1750889824.388389,24672,54,1
1,ReadRecord,1750889824.388537,23606,28,1
6,ReadModifyWriteRecord,1750889824.388583,72859,71,1
1,ReadRecord,1750889824.388631,22592,26,1
3,ScanRecord,1750889824.388676,200312,70,1
3,ScanRecord,1750889824.388687,166558,9,1
5,DeleteRecord,1750889824.388864,73585,22,1
1,ReadRecord,1750889824.388945,30045,15,1
1,ReadRecord,1750889824.389540,23471,50,1
3,ScanRecord,1750889824.398065,295185,25,1
1,ReadRecord,1750889824.401024,23401,88,1
1,ReadRecord,1750889824.404276,21854,62,1
1,ReadRecord,1750889824.405558,26010,81,1
3,ScanRecord,1750889824.405751,251217,61,1
1,ReadRecord,1750889824.407033,19642,32,1
1,ReadRecord,1750889824.407129,25237,44,1
6,ReadModifyWriteRecord,1750889824.408931,86331,47,1
5,DeleteRecord,1750889824.410832,84502,63,1
2,InsertRecord,1750889824.411291,83197,26,1
1,ReadRecord,1750889824.411817,21797,86,1
1,ReadRecord,1750889824.412218,22738,28,1
2,InsertRecord,1750889824.412292,84674,76,1
1,ReadRecord,1750889824.413075,32664,50,1
1,ReadRecord,1750889824.413143,20671,54,1
3,ScanRecord,1750889824.413206,327991,6,1
1,ReadRecord,1750889824.419081,22333,15,1
5,DeleteRecord,1750889824.422889,74100,8,1
4,UpdateRecord,1750889824.424511,75190,88,1
3,ScanRecord,1750889824.425589,295687,68,1
1,ReadRecord,1750889824.426197,17836,62,1
6,ReadModifyWriteRecord,1750889824.426723,229845,32,1
5,DeleteRecord,1750889824.431656,67002,81,1
1,ReadRecord,1750889824.431763,15979,48,1
1,ReadRecord,1750889824.431773,18993,75,1
1,ReadRecord,1750889824.432442,18244,44,1
2,InsertRecord,1750889824.432461,67814,56,1
1,ReadRecord,1750889824.433739,23398,86,1
1,ReadRecord,1750889824.433877,13787,54,1
4,UpdateRecord,1750889824.433972,65450,21,1
